TimeStamp,faceId,interocularDistance,glasses,age,ethnicity,gender,dominantEmoji,pitch,yaw,roll,joy,fear,disgust,sadness,anger,surprise,contempt,valence,engagement,smile,innerBrowRaise,browRaise,browFurrow,noseWrinkle,upperLipRaise,lipCornerDepressor,chinRaise,lipPucker,lipPress,lipSuck,mouthOpen,smirk,eyeClosure,attention,eyeWiden,cheekRaise,lidTighten,dimpler,lipStretch,jawDrop,relaxed,smiley,laughing,kissing,disappointed,rage,smirk,wink,stuckOutTongueWinkingEye,stuckOutTongue,flushed,scream,
1.9200,0,385.9984,no,unknown,unknown,unknown,Unknown,-12.2275,-1.8189,4.9037,0.0067,0.1181,2.3505,0.0024,0.0041,4.3269,0.1915,-1.9695,13.1116,0.1675,0.5586,0.0352,0.0060,3.8407,0.0228,0.0018,0.0027,0.0151,0.0026,0.1125,69.6835,0.0596,0.0000,98.2642,0.0659,0.0019,1.1618,0.0014,0.0006,0.1529,12.0851,0.1988,0.0008,0.0018,0.0018,0.0041,0.0000,0.0066,2.3842,2.3842,0.0018,0.0288,
1.9600,0,387.7141,no,unknown,unknown,unknown,Unknown,-12.5772,-1.4785,4.9650,0.0061,0.0948,2.2068,0.0028,0.0041,3.5221,0.1917,-2.0762,9.7884,0.1419,0.5890,0.0319,0.0060,3.9992,0.0186,0.0021,0.0025,0.0144,0.0023,0.0953,64.9073,0.0498,0.0000,98.3766,0.0673,0.0018,1.1612,0.0013,0.0005,0.1345,12.0841,0.1989,0.0008,0.0018,0.0018,0.0041,0.0000,0.0059,2.3860,2.3860,0.0018,0.0288,
2.0000,0,384.0604,no,unknown,unknown,unknown,Unknown,-13.1964,-2.8629,4.0189,0.0053,0.0674,1.8817,0.0036,0.0042,2.5591,0.1915,-1.9354,5.9498,0.1416,0.5653,0.0315,0.0052,3.7491,0.0139,0.0025,0.0024,0.0152,0.0019,0.0736,57.6043,0.0390,0.0000,97.8698,0.0876,0.0019,1.1121,0.0012,0.0004,0.1044,12.0717,0.1989,0.0009,0.0018,0.0018,0.0042,0.0000,0.0051,2.3876,2.3876,0.0018,0.0288,
2.0400,0,386.0175,no,unknown,unknown,unknown,Unknown,-12.8306,-1.2400,4.9217,0.0046,0.0465,1.6432,0.0047,0.0042,1.8016,0.1915,-1.9801,3.4654,0.1308,0.5900,0.0305,0.0046,3.8040,0.0104,0.0032,0.0024,0.0167,0.0012,0.0757,49.6168,0.0341,0.0000,98.4511,0.0901,0.0018,1.1429,0.0013,0.0003,0.0835,11.8407,0.1990,0.0009,0.0018,0.0018,0.0042,0.0000,0.0039,2.3893,2.3893,0.0018,0.0288,
2.0800,0,387.2979,no,unknown,unknown,unknown,Unknown,-12.2932,-0.6382,4.7892,0.0041,0.0347,1.4769,0.0058,0.0042,1.3621,0.1917,-2.0222,2.2421,0.1077,0.5869,0.0301,0.0039,3.8447,0.0081,0.0038,0.0025,0.0197,0.0011,0.0771,43.3044,0.0281,0.0000,98.6243,0.1068,0.0016,1.0974,0.0012,0.0003,0.0697,10.6415,0.1990,0.0010,0.0018,0.0018,0.0042,0.0000,0.0034,2.3913,2.3913,0.0018,0.0287,
2.1200,0,388.8795,no,unknown,unknown,unknown,Unknown,-13.4032,-1.1961,4.1675,0.0034,0.0224,1.2445,0.0080,0.0042,0.8977,0.1920,-2.0183,1.1613,0.0788,0.5261,0.0271,0.0041,3.8069,0.0061,0.0042,0.0025,0.0200,0.0007,0.0932,33.9778,0.0228,0.0000,98.4644,0.0833,0.0010,1.0269,0.0012,0.0002,0.0652,7.4621,0.1990,0.0010,0.0018,0.0018,0.0042,0.0000,0.0028,2.3943,2.3943,0.0018,0.0287,
2.1600,0,385.5016,no,unknown,unknown,unknown,Unknown,-13.9428,-1.0847,3.7533,0.0029,0.0146,1.1386,0.0108,0.0041,0.5957,0.1919,-2.3181,0.6346,0.0792,0.4898,0.0246,0.0037,4.4264,0.0042,0.0046,0.0026,0.0216,0.0005,0.1006,24.8236,0.0191,0.0000,98.4977,0.0767,0.0008,0.9784,0.0013,0.0002,0.0597,3.9175,0.1990,0.0011,0.0018,0.0018,0.0041,0.0000,0.0026,2.3971,2.3978,0.0018,0.0287,
2.2000,0,381.5610,no,unknown,unknown,unknown,Unknown,-14.1153,-1.3997,3.4611,0.0026,0.0115,1.0267,0.0127,0.0042,0.4738,0.1920,-2.2623,0.4398,0.0750,0.4198,0.0248,0.0031,4.3364,0.0032,0.0051,0.0028,0.0228,0.0005,0.1216,19.7540,0.0197,0.0000,98.4016,0.0669,0.0008,0.8465,0.0013,0.0002,0.0586,1.6713,0.1984,0.0011,0.0018,0.0018,0.0042,0.0000,0.0023,2.3991,2.4019,0.0018,0.0286,
2.2400,0,383.8913,no,unknown,unknown,unknown,Unknown,-13.3936,-1.3810,3.1678,0.0024,0.0092,0.9934,0.0148,0.0041,0.3830,0.1922,-2.4833,0.3238,0.0623,0.3919,0.0253,0.0029,4.7607,0.0025,0.0058,0.0026,0.0253,0.0004,0.1358,15.0271,0.0183,0.0000,98.4075,0.0494,0.0005,0.7651,0.0012,0.0001,0.0571,0.8879,0.1961,0.0012,0.0018,0.0018,0.0041,0.0000,0.0022,2.4002,2.4082,0.0018,0.0286,
2.2800,0,384.5817,no,unknown,unknown,unknown,Unknown,-15.6641,-1.0003,3.7279,0.0023,0.0082,0.9850,0.0163,0.0041,0.3402,0.1923,-2.6774,0.2741,0.0516,0.4243,0.0295,0.0028,5.0914,0.0022,0.0064,0.0022,0.0296,0.0004,0.1636,12.3544,0.0179,0.0000,98.5225,0.0491,0.0004,0.6872,0.0012,0.0001,0.0628,0.4780,0.1908,0.0012,0.0018,0.0018,0.0041,0.0000,0.0021,2.4001,2.4180,0.0018,0.0286,
2.3200,0,381.2571,no,unknown,unknown,unknown,Unknown,-14.9514,-1.6971,2.6421,0.0022,0.0075,1.0827,0.0172,0.0041,0.3129,0.1923,-3.2278,0.2595,0.0501,0.3926,0.0302,0.0027,6.1654,0.0020,0.0070,0.0022,0.0284,0.0004,0.2340,10.5107,0.0182,0.0000,98.3053,0.0451,0.0006,0.6762,0.0013,0.0001,0.0638,0.2511,0.1793,0.0012,0.0018,0.0018,0.0041,0.0000,0.0020,2.3985,2.4281,0.0018,0.0285,
2.3600,0,382.1332,no,unknown,unknown,unknown,Unknown,-15.7310,-1.7803,3.2880,0.0021,0.0067,1.1075,0.0184,0.0040,0.2828,0.1925,-3.5150,0.2306,0.0461,0.3168,0.0359,0.0026,6.7199,0.0021,0.0076,0.0017,0.0328,0.0006,0.3285,8.3039,0.0222,0.0000,98.2774,0.0343,0.0006,0.5776,0.0013,0.0001,0.0687,0.1053,0.1607,0.0012,0.0018,0.0018,0.0040,0.0000,0.0020,2.3954,2.4405,0.0018,0.0285,
2.4000,0,382.6040,no,unknown,unknown,unknown,Unknown,-15.0487,-1.9666,3.2898,0.0021,0.0063,0.9596,0.0194,0.0041,0.2632,0.1926,-3.0941,0.1930,0.0374,0.3023,0.0381,0.0029,5.8241,0.0020,0.0077,0.0013,0.0367,0.0008,0.4032,6.7030,0.0240,0.0000,98.2131,0.0316,0.0004,0.5148,0.0012,0.0001,0.0745,0.0451,0.1151,0.0012,0.0018,0.0018,0.0041,0.0000,0.0019,2.3910,2.4527,0.0018,0.0285,
2.4400,0,379.3802,no,unknown,unknown,unknown,Unknown,-15.3870,-1.8729,4.0133,0.0020,0.0060,0.9726,0.0200,0.0041,0.2514,0.1927,-3.2838,0.1839,0.0364,0.2769,0.0422,0.0027,6.1440,0.0020,0.0077,0.0011,0.0394,0.0009,0.5253,5.7008,0.0272,0.0000,98.2458,0.0333,0.0006,0.4856,0.0012,0.0001,0.0828,0.0191,0.0165,0.0013,0.0018,0.0018,0.0041,0.0000,0.0019,2.3845,2.4691,0.0018,0.0284,
2.4800,0,380.3336,no,unknown,unknown,unknown,Unknown,-16.7964,-2.2301,3.6242,0.0020,0.0058,0.9385,0.0202,0.0041,0.2463,0.1928,-3.2114,0.1758,0.0313,0.2413,0.0455,0.0023,5.9603,0.0021,0.0077,0.0012,0.0416,0.0011,0.6084,5.2566,0.0262,0.0000,98.1183,0.0345,0.0006,0.4627,0.0012,0.0001,0.0900,0.0101,0.0039,0.0013,0.0018,0.0018,0.0041,0.0000,0.0019,2.3763,2.4805,0.0018,0.0284,
2.5200,0,383.9187,no,unknown,unknown,unknown,Unknown,-13.5059,-3.2226,3.9175,0.0020,0.0056,0.8716,0.0209,0.0041,0.2366,0.1930,-2.9818,0.1594,0.0208,0.2479,0.0483,0.0022,5.4809,0.0024,0.0078,0.0011,0.0441,0.0011,0.6000,4.3611,0.0285,0.0000,97.7145,0.0301,0.0005,0.4662,0.0012,0.0001,0.1033,0.0058,0.0021,0.0013,0.0018,0.0018,0.0041,0.0000,0.0019,2.3671,2.4942,0.0018,0.0284,
2.5600,0,382.5515,no,unknown,unknown,unknown,Unknown,-13.9802,-2.1603,3.5123,0.0020,0.0055,0.7710,0.0213,0.0042,0.2305,0.1930,-2.5362,0.1434,0.0157,0.2313,0.0512,0.0021,4.5777,0.0025,0.0084,0.0011,0.0484,0.0018,0.6173,3.7832,0.0272,0.0000,98.1439,0.0316,0.0004,0.4507,0.0013,0.0001,0.1070,0.0036,0.0017,0.0013,0.0018,0.0018,0.0042,0.0000,0.0019,2.3576,2.5034,0.0018,0.0284,
2.6000,0,380.8207,no,unknown,unknown,unknown,Unknown,-14.8499,-2.0563,3.4670,0.0020,0.0054,0.7024,0.0215,0.0042,0.2278,0.1930,-2.1829,0.1336,0.0124,0.2497,0.0523,0.0020,3.8571,0.0025,0.0085,0.0009,0.0517,0.0019,0.6112,3.5123,0.0250,0.0000,98.1814,0.0360,0.0005,0.4468,0.0014,0.0001,0.1150,0.0026,0.0015,0.0013,0.0018,0.0018,0.0042,0.0000,0.0019,2.3494,2.5107,0.0018,0.0283,
2.6400,0,382.5745,no,unknown,unknown,unknown,Unknown,-14.6588,-3.0587,2.8489,0.0019,0.0053,0.6949,0.0220,0.0042,0.2222,0.1931,-2.1037,0.1274,0.0092,0.2825,0.0545,0.0020,3.7694,0.0029,0.0083,0.0007,0.0591,0.0020,0.4502,2.9307,0.0260,0.0000,97.7866,0.0367,0.0005,0.4680,0.0014,0.0001,0.1253,0.0021,0.0014,0.0013,0.0018,0.0018,0.0042,0.0000,0.0019,2.3437,2.5147,0.0018,0.0283,
2.6800,0,383.8387,no,unknown,unknown,unknown,Unknown,-15.7795,-3.6359,2.7345,0.0019,0.0052,0.6362,0.0223,0.0043,0.2191,0.1931,-1.7494,0.1185,0.0066,0.2860,0.0580,0.0022,3.0787,0.0030,0.0076,0.0006,0.0613,0.0021,0.4094,2.6093,0.0271,0.0000,97.5224,0.0445,0.0004,0.4460,0.0014,0.0001,0.1379,0.0020,0.0013,0.0014,0.0018,0.0018,0.0043,0.0000,0.0019,2.3385,2.5178,0.0018,0.0283,
2.7200,0,384.3026,no,unknown,unknown,unknown,Unknown,-13.3282,-1.8187,2.9876,0.0019,0.0051,0.6188,0.0225,0.0043,0.2159,0.1931,-1.6565,0.1144,0.0053,0.2658,0.0594,0.0021,2.9017,0.0028,0.0070,0.0005,0.0684,0.0022,0.4122,2.2912,0.0266,0.0000,98.2643,0.0453,0.0004,0.4532,0.0015,0.0001,0.1439,0.0019,0.0013,0.0014,0.0018,0.0018,0.0043,0.0000,0.0019,2.3345,2.5199,0.0018,0.0283,
2.7600,0,382.8746,no,unknown,unknown,unknown,Unknown,-16.1135,-2.1778,2.8557,0.0019,0.0050,0.5933,0.0227,0.0043,0.2132,0.1931,-1.4877,0.1097,0.0042,0.2606,0.0578,0.0020,2.5838,0.0027,0.0068,0.0004,0.0770,0.0028,0.3810,2.0230,0.0253,0.0000,98.1375,0.0474,0.0005,0.4511,0.0015,0.0001,0.1626,0.0019,0.0013,0.0014,0.0018,0.0018,0.0043,0.0000,0.0019,2.3312,2.5214,0.0018,0.0282,
2.8000,0,381.2959,no,unknown,unknown,unknown,Unknown,-13.9297,-1.5518,3.3394,0.0019,0.0050,0.5792,0.0230,0.0043,0.2097,0.1932,-1.3926,0.1058,0.0036,0.2495,0.0476,0.0019,2.4214,0.0026,0.0065,0.0004,0.0836,0.0023,0.3451,1.6723,0.0256,0.0000,98.3530,0.0352,0.0004,0.4591,0.0016,0.0001,0.1690,0.0019,0.0013,0.0014,0.0018,0.0018,0.0043,0.0000,0.0019,2.3287,2.5224,0.0018,0.0282,
2.8400,0,381.2250,no,unknown,unknown,unknown,Unknown,-13.8946,-1.2790,3.1393,0.0019,0.0049,0.5916,0.0230,0.0043,0.2084,0.1931,-1.4670,0.1061,0.0029,0.2359,0.0494,0.0018,2.5964,0.0029,0.0060,0.0004,0.0957,0.0021,0.3135,1.5369,0.0231,0.0000,98.4391,0.0324,0.0003,0.4528,0.0016,0.0001,0.1727,0.0019,0.0013,0.0014,0.0018,0.0018,0.0043,0.0000,0.0019,2.3266,2.5232,0.0018,0.0282,
2.8800,0,381.6077,no,unknown,unknown,unknown,Unknown,-14.4214,-1.1898,3.2098,0.0019,0.0048,0.5811,0.0233,0.0043,0.2054,0.1931,-1.3922,0.1028,0.0022,0.2396,0.0437,0.0016,2.4725,0.0027,0.0057,0.0004,0.1023,0.0019,0.2660,1.2147,0.0202,0.0000,98.4663,0.0334,0.0003,0.4625,0.0017,0.0001,0.1719,0.0018,0.0014,0.0014,0.0018,0.0018,0.0043,0.0000,0.0019,2.3245,2.5237,0.0018,0.0282,
2.9200,0,382.6278,no,unknown,unknown,unknown,Unknown,-15.7089,-2.2837,1.9222,0.0019,0.0048,0.5721,0.0235,0.0043,0.2034,0.1931,-1.3327,0.1004,0.0016,0.2483,0.0395,0.0015,2.3637,0.0025,0.0056,0.0004,0.1139,0.0021,0.2392,0.9975,0.0222,0.0000,98.0984,0.0384,0.0003,0.4662,0.0018,0.0001,0.1652,0.0018,0.0014,0.0014,0.0018,0.0018,0.0043,0.0000,0.0019,2.3223,2.5237,0.0018,0.0282,
2.9600,0,383.0835,no,unknown,unknown,unknown,Unknown,-14.7614,-1.6617,2.5921,0.0019,0.0048,0.5550,0.0236,0.0044,0.2023,0.1931,-1.2094,0.0979,0.0011,0.2444,0.0386,0.0017,2.1269,0.0026,0.0058,0.0004,0.1193,0.0020,0.2242,0.8834,0.0210,0.0000,98.3171,0.0468,0.0002,0.4723,0.0018,0.0001,0.1596,0.0018,0.0014,0.0014,0.0018,0.0018,0.0044,0.0000,0.0018,2.3207,2.5237,0.0018,0.0282,
3.0000,0,384.9511,no,25-34,east asian,female,Unknown,-14.9700,-3.1353,2.3877,0.0019,0.0047,0.5653,0.0237,0.0043,0.2012,0.1931,-1.2856,0.0983,0.0009,0.2273,0.0319,0.0016,2.2895,0.0025,0.0063,0.0003,0.1361,0.0019,0.2225,0.7815,0.0191,0.0000,97.7532,0.0411,0.0002,0.4689,0.0017,0.0001,0.1490,0.0018,0.0014,0.0014,0.0018,0.0018,0.0043,0.0000,0.0018,2.3190,2.5232,0.0018,0.0282,
3.0400,0,390.1873,no,25-34,east asian,female,Unknown,-17.2847,-1.4970,4.0012,0.0019,0.0047,0.5866,0.0236,0.0043,0.1999,0.1930,-1.4480,0.1000,0.0006,0.1656,0.0256,0.0016,2.6253,0.0027,0.0070,0.0004,0.1432,0.0013,0.2640,0.6778,0.0140,0.0278,98.3707,0.0236,0.0002,0.3863,0.0021,0.0001,0.1427,0.0018,0.0014,0.0014,0.0018,0.0018,0.0043,0.0000,0.0018,2.3176,2.5225,0.0018,0.0282,
3.0800,0,387.7805,no,25-34,east asian,female,Unknown,-16.2710,-1.5924,3.0276,0.0018,0.0047,0.6068,0.0236,0.0043,0.1990,0.1929,-1.5913,0.1016,0.0005,0.1357,0.0190,0.0012,2.9183,0.0028,0.0075,0.0004,0.1672,0.0013,0.2818,0.6135,0.0132,42.2258,98.3398,0.0119,0.0002,0.3429,0.0021,0.0001,0.1312,0.0018,0.0014,0.0014,0.0019,0.0018,0.0043,0.0000,0.0018,2.3159,2.5216,0.0018,0.0282,
3.1200,0,384.5581,no,25-34,east asian,female,Unknown,-16.0615,-1.6094,2.7970,0.0018,0.0047,0.6274,0.0237,0.0043,0.1984,0.1929,-1.7369,0.1033,0.0005,0.1277,0.0160,0.0011,3.2050,0.0029,0.0079,0.0005,0.1583,0.0011,0.2962,0.5512,0.0120,0.0887,98.3343,0.0068,0.0002,0.3633,0.0022,0.0001,0.1260,0.0018,0.0014,0.0014,0.0019,0.0018,0.0043,0.0000,0.0018,2.3140,2.5204,0.0018,0.0282,
3.1600,0,382.0451,no,25-34,east asian,female,Unknown,-16.0506,-0.4899,2.2305,0.0018,0.0047,0.6933,0.0237,0.0043,0.1979,0.1929,-2.1635,0.1093,0.0005,0.1103,0.0147,0.0011,4.0428,0.0028,0.0086,0.0006,0.1518,0.0010,0.3381,0.5052,0.0128,0.0001,98.6640,0.0055,0.0003,0.3688,0.0024,0.0001,0.1222,0.0018,0.0014,0.0014,0.0019,0.0018,0.0043,0.0000,0.0018,2.3112,2.5183,0.0018,0.0282,
3.2000,0,390.6047,no,25-34,east asian,female,Unknown,-15.5444,-1.9434,2.6975,0.0018,0.0047,0.7510,0.0237,0.0042,0.1975,0.1930,-2.4771,0.1141,0.0004,0.1002,0.0123,0.0008,4.6861,0.0030,0.0091,0.0005,0.1685,0.0007,0.3203,0.4663,0.0144,0.0015,98.2213,0.0039,0.0003,0.4021,0.0023,0.0001,0.1160,0.0018,0.0014,0.0014,0.0019,0.0018,0.0042,0.0000,0.0018,2.3083,2.5154,0.0018,0.0282,
3.2400,0,389.2421,no,25-34,east asian,female,Unknown,-16.7675,-1.1779,3.8376,0.0018,0.0046,0.7237,0.0237,0.0042,0.1971,0.1929,-2.3326,0.1114,0.0003,0.0918,0.0103,0.0007,4.3947,0.0031,0.0111,0.0006,0.1598,0.0005,0.3272,0.4290,0.0120,4.2986,98.4699,0.0030,0.0003,0.3722,0.0023,0.0001,0.1118,0.0018,0.0014,0.0014,0.0019,0.0018,0.0042,0.0000,0.0018,2.3062,2.5115,0.0018,0.0282,
3.2800,0,387.6865,no,25-34,east asian,female,Unknown,-14.7974,-0.9211,2.7698,0.0018,0.0046,0.6996,0.0237,0.0043,0.1968,0.1929,-2.1908,0.1091,0.0002,0.0908,0.0084,0.0007,4.1182,0.0032,0.0118,0.0006,0.1648,0.0006,0.3147,0.4025,0.0122,2.1056,98.5454,0.0019,0.0003,0.4003,0.0025,0.0001,0.1104,0.0018,0.0014,0.0014,0.0019,0.0018,0.0043,0.0000,0.0018,2.3046,2.5052,0.0018,0.0282,
3.3200,0,383.5843,no,25-34,east asian,female,Unknown,-14.7690,-1.2271,2.2505,0.0018,0.0046,0.6689,0.0238,0.0043,0.1966,0.1929,-2.0106,0.1061,0.0002,0.0902,0.0083,0.0006,3.7570,0.0031,0.0131,0.0006,0.1509,0.0006,0.3138,0.3808,0.0125,0.0003,98.4550,0.0015,0.0003,0.4200,0.0023,0.0001,0.1054,0.0018,0.0014,0.0014,0.0019,0.0018,0.0043,0.0000,0.0018,2.3038,2.4948,0.0018,0.0282,
3.3600,0,385.6714,no,25-34,east asian,female,Unknown,-15.0802,-1.6418,2.5542,0.0018,0.0046,0.6308,0.0238,0.0043,0.1964,0.1929,-1.7590,0.1023,0.0002,0.0959,0.0089,0.0006,3.2691,0.0030,0.0145,0.0006,0.1495,0.0007,0.2793,0.3527,0.0133,0.0000,98.3236,0.0013,0.0004,0.4307,0.0025,0.0001,0.1042,0.0018,0.0014,0.0015,0.0019,0.0018,0.0043,0.0000,0.0018,2.3031,2.4829,0.0018,0.0282,
3.4000,0,387.4108,no,25-34,east asian,female,Unknown,-13.4449,-1.5866,3.3171,0.0018,0.0046,0.5967,0.0239,0.0043,0.1963,0.1930,-1.5379,0.0989,0.0001,0.1160,0.0100,0.0006,2.8175,0.0028,0.0173,0.0006,0.1366,0.0007,0.2683,0.3267,0.0147,0.0000,98.3417,0.0014,0.0003,0.4468,0.0024,0.0001,0.1044,0.0018,0.0014,0.0015,0.0019,0.0018,0.0043,0.0000,0.0018,2.3026,2.4671,0.0018,0.0282,
3.4400,0,383.1147,no,25-34,east asian,female,Unknown,-14.0640,-1.1628,3.0968,0.0018,0.0046,0.5864,0.0239,0.0043,0.1961,0.1930,-1.4403,0.0975,0.0001,0.1232,0.0106,0.0006,2.6501,0.0026,0.0186,0.0006,0.1351,0.0012,0.2116,0.3045,0.0166,0.0000,98.4745,0.0013,0.0003,0.4772,0.0025,0.0001,0.1002,0.0018,0.0014,0.0015,0.0019,0.0018,0.0043,0.0000,0.0018,2.3024,2.4505,0.0018,0.0282,
3.4800,0,383.0154,no,25-34,east asian,female,Unknown,-13.1510,-1.4987,3.3644,0.0018,0.0046,0.6007,0.0239,0.0043,0.1961,0.1931,-1.5379,0.0988,0.0001,0.1318,0.0112,0.0005,2.8405,0.0029,0.0230,0.0006,0.1227,0.0019,0.2000,0.2919,0.0190,0.0000,98.3702,0.0011,0.0003,0.4777,0.0024,0.0001,0.1027,0.0018,0.0014,0.0015,0.0019,0.0018,0.0043,0.0000,0.0018,2.3023,2.4277,0.0018,0.0282,
3.5200,0,388.1768,no,25-34,east asian,female,Unknown,-13.5261,-1.9600,3.3219,0.0018,0.0046,0.5907,0.0240,0.0043,0.1960,0.1931,-1.4630,0.0976,0.0001,0.1452,0.0140,0.0005,2.6954,0.0030,0.0244,0.0006,0.1189,0.0019,0.1749,0.2641,0.0187,0.0000,98.2155,0.0011,0.0003,0.4965,0.0029,0.0001,0.1073,0.0018,0.0014,0.0015,0.0019,0.0018,0.0043,0.0000,0.0018,2.3023,2.4083,0.0018,0.0282,
3.5600,0,387.0572,no,25-34,east asian,female,Unknown,-13.7455,-0.9081,3.1691,0.0018,0.0046,0.5695,0.0241,0.0043,0.1964,0.1933,-1.3197,0.0954,0.0001,0.2119,0.0177,0.0006,2.3845,0.0031,0.0262,0.0006,0.1152,0.0020,0.1443,0.2610,0.0302,0.0000,98.5491,0.0020,0.0003,0.5878,0.0026,0.0001,0.1025,0.0018,0.0015,0.0015,0.0019,0.0018,0.0043,0.0000,0.0018,2.3023,2.3858,0.0018,0.0282,
3.6000,0,387.1566,no,25-34,east asian,female,Unknown,-14.1542,-1.9888,3.2546,0.0018,0.0046,0.5704,0.0242,0.0043,0.1965,0.1933,-1.3177,0.0953,0.0001,0.2409,0.0227,0.0008,2.3809,0.0034,0.0271,0.0006,0.1095,0.0021,0.1116,0.2544,0.0303,0.0000,98.2053,0.0033,0.0002,0.6374,0.0027,0.0001,0.1092,0.0018,0.0015,0.0015,0.0019,0.0018,0.0043,0.0000,0.0018,2.3023,2.3674,0.0018,0.0282,
3.6400,0,390.7089,no,25-34,east asian,female,Unknown,-13.9401,-2.2667,3.3828,0.0018,0.0046,0.5589,0.0242,0.0043,0.1966,0.1933,-1.2307,0.0941,0.0001,0.2471,0.0310,0.0009,2.2083,0.0039,0.0303,0.0006,0.1158,0.0017,0.0947,0.2472,0.0294,0.0000,98.1047,0.0050,0.0002,0.5878,0.0026,0.0001,0.1151,0.0018,0.0015,0.0015,0.0019,0.0018,0.0043,0.0000,0.0018,2.3023,2.3522,0.0018,0.0282,
3.6800,0,387.3421,no,25-34,east asian,female,Unknown,-14.1055,-1.1445,2.9431,0.0018,0.0046,0.5333,0.0242,0.0044,0.1965,0.1932,-1.0377,0.0915,0.0001,0.2518,0.0334,0.0008,1.8234,0.0040,0.0335,0.0006,0.1139,0.0014,0.0810,0.2385,0.0272,0.0000,98.4799,0.0053,0.0001,0.5064,0.0026,0.0001,0.1117,0.0018,0.0015,0.0015,0.0019,0.0018,0.0044,0.0000,0.0018,2.3023,2.3427,0.0018,0.0282,
3.7200,0,387.2674,no,25-34,east asian,female,Unknown,-14.4302,-2.2670,2.5280,0.0018,0.0046,0.5131,0.0242,0.0044,0.1965,0.1932,-0.8847,0.0894,0.0001,0.2576,0.0397,0.0008,1.5123,0.0042,0.0354,0.0006,0.1191,0.0014,0.0786,0.2242,0.0260,0.0000,98.1046,0.0066,0.0001,0.4254,0.0033,0.0002,0.1056,0.0018,0.0015,0.0015,0.0019,0.0018,0.0044,0.0000,0.0018,2.3024,2.3345,0.0018,0.0282,
3.7600,0,388.9481,no,25-34,east asian,female,Unknown,-12.8624,-1.6210,3.3073,0.0018,0.0046,0.5036,0.0244,0.0044,0.1971,0.1933,-0.8238,0.0884,0.0001,0.3317,0.0547,0.0011,1.3503,0.0046,0.0401,0.0006,0.1114,0.0015,0.0599,0.2283,0.0322,0.0000,98.3305,0.0114,0.0001,0.4673,0.0031,0.0002,0.1069,0.0018,0.0015,0.0015,0.0019,0.0018,0.0044,0.0000,0.0018,2.3024,2.3287,0.0018,0.0282,
3.8000,0,388.6483,no,25-34,east asian,female,Unknown,-13.5495,-1.6509,2.6966,0.0018,0.0046,0.4949,0.0244,0.0044,0.1977,0.1934,-0.7725,0.0875,0.0001,0.3919,0.0728,0.0013,1.2061,0.0050,0.0456,0.0007,0.1056,0.0020,0.0546,0.2316,0.0339,0.0000,98.3206,0.0194,0.0001,0.4199,0.0032,0.0002,0.1067,0.0018,0.0015,0.0015,0.0019,0.0018,0.0044,0.0000,0.0018,2.3023,2.3241,0.0018,0.0282,
3.8400,0,387.4610,no,25-34,east asian,female,Unknown,-13.7008,-1.0742,2.8764,0.0018,0.0046,0.4846,0.0245,0.0044,0.1979,0.1934,-0.6913,0.0864,0.0001,0.4069,0.0859,0.0014,1.0331,0.0054,0.0493,0.0008,0.1078,0.0020,0.0476,0.2258,0.0360,0.0000,98.5008,0.0301,0.0001,0.3985,0.0040,0.0002,0.1053,0.0018,0.0015,0.0016,0.0019,0.0018,0.0044,0.0000,0.0018,2.3023,2.3208,0.0018,0.0282,
3.8800,0,385.3729,no,25-34,east asian,female,Unknown,-12.0849,-2.5659,3.0502,0.0018,0.0046,0.4818,0.0245,0.0044,0.1977,0.1935,-0.6730,0.0861,0.0000,0.3930,0.0845,0.0014,0.9887,0.0051,0.0595,0.0009,0.0994,0.0029,0.0499,0.2234,0.0392,0.0000,97.9902,0.0344,0.0000,0.3662,0.0048,0.0002,0.1006,0.0018,0.0015,0.0016,0.0019,0.0018,0.0044,0.0000,0.0018,2.3023,2.3180,0.0018,0.0282,
3.9200,0,388.1021,no,25-34,east asian,female,Unknown,-12.6265,-1.5086,2.2035,0.0018,0.0046,0.4846,0.0244,0.0044,0.1975,0.1934,-0.6943,0.0864,0.0000,0.3626,0.0795,0.0015,1.0340,0.0055,0.0708,0.0010,0.0978,0.0033,0.0485,0.2270,0.0375,0.0000,98.3670,0.0334,0.0000,0.3465,0.0056,0.0002,0.1028,0.0018,0.0015,0.0016,0.0019,0.0018,0.0044,0.0000,0.0018,2.3022,2.3157,0.0018,0.0282,
3.9600,0,390.3194,no,25-34,east asian,female,Unknown,-12.8367,-1.8085,2.2658,0.0018,0.0046,0.4835,0.0244,0.0044,0.1974,0.1933,-0.6835,0.0863,0.0000,0.3338,0.0862,0.0014,1.0183,0.0064,0.0760,0.0014,0.1094,0.0031,0.0534,0.2211,0.0322,0.0000,98.2678,0.0287,0.0000,0.2988,0.0066,0.0002,0.1041,0.0018,0.0015,0.0016,0.0019,0.0018,0.0044,0.0000,0.0018,2.3022,2.3137,0.0018,0.0282,
